team,player_name,tm_player_id,position,position_group,market_value_eur,recent_matches,recent_minutes,recent_goals,recent_assists,goals_per_90,assists_per_90,goal_contributions_per_90,match_fitness_score,attacking_form_score,club_form_score,recent_activity_low,club_form_reference_date,recent_window_days
Argentina,MUSSO Juan,242359,GK,GK,5000000.0,16.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.8798866185560158,-0.6612049302248484,0.7257774636779294,False,2026-06-01,180
Argentina,BALERDI Leonardo,575998,DF,DF,20000000.0,20.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.9078006664749848,-0.6612049302248484,0.7509001068050015,False,2026-06-01,180
Argentina,TAGLIAFICO Nicolas,131225,DF,DF,8000000.0,13.0,875.0,0.0,2.0,0.0,0.20571428571428574,0.20571428571428574,0.7289603384247502,0.13683502386040175,0.6697478069683154,False,2026-06-01,180
Argentina,MONTIEL Gonzalo,402733,DF,DF,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Argentina,PAREDES Leandro,166237,MF,MF,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Argentina,MARTINEZ Lisandro,480762,DF,DF,50000000.0,18.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.8445746611580556,-0.6612049302248484,0.6939967020197653,False,2026-06-01,180
Argentina,DE PAUL Rodrigo,255901,MF,MF,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Argentina,BARCO Valentin,849410,MF,MF,13000000.0,14.0,1106.0,1.0,0.0,0.081374321880651,0.0,0.081374321880651,0.7971082450513663,-0.3455245686404931,0.3971867602592156,False,2026-06-01,180
Argentina,ALVAREZ Julian,576024,FW,FW,100000000.0,30.0,2067.0,10.0,5.0,0.4354136429608128,0.2177068214804064,0.6531204644412192,0.979073031127343,1.8724850546249114,1.2917672393514918,False,2026-06-01,180
Argentina,MESSI Lionel,28003,FW,FW,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Argentina,LO CELSO Giovani,348795,MF,MF,16000000.0,16.0,653.0,1.0,1.0,0.13782542113323124,0.13782542113323124,0.27565084226646247,0.6438612978472892,0.4081441659843304,0.5613603016952536,False,2026-06-01,180
